-10.00133306	0.00000000
-10.00033306	0.00000000
-9.99933306	0.00000000
-9.99833306	0.00000000
-9.99733306	0.00000000
-9.99633306	0.00000000
-9.99533306	0.00000000
-9.99433306	0.00000000
-9.99333306	0.00000000
-9.99233306	0.00000000
-9.99133306	0.00000000
-9.99033306	0.00000000
-9.98933306	0.00000000
-9.98833306	0.00000000
-9.98733306	0.00000000
-9.98633306	0.00000000
-9.98533306	0.00000000
-9.98433306	0.00000000
-9.98333306	0.00000000
-9.98233306	0.00000000
-9.98133306	0.00000000
-9.98033306	0.00000000
-9.97933306	0.00000000
-9.97833306	0.00000000
-9.97733306	0.00000000
-9.97633306	0.00000000
-9.97533306	0.00000000
-9.97433306	0.00000000
-9.97333306	0.00000000
-9.97233306	0.00000000
-9.97133306	0.00000000
-9.97033306	0.00000000
-9.96933306	0.00000000
-9.96833306	0.00000000
-9.96733306	0.00000000
-9.96633306	0.00000000
-9.96533306	0.00000000
-9.96433306	0.00000000
-9.96333306	0.00000000
-9.96233306	0.00000000
-9.96133306	0.00000000
-9.96033306	0.00000000
-9.95933306	0.00000000
-9.95833306	0.00000000
-9.95733306	0.00000000
-9.95633306	0.00000000
-9.95533306	0.00000000
-9.95433306	0.00000000
-9.95333306	0.00000000
-9.95233306	0.00000000
-9.95133306	0.00000000
-9.95033306	0.00000000
-9.94933306	0.00000000
-9.94833306	0.00000000
-9.94733306	0.00000000
-9.94633306	0.00000000
-9.94533306	0.00000000
-9.94433306	0.00000000
-9.94333306	0.00000000
-9.94233306	0.00000000
-9.94133306	-0.09350394
-9.94033306	0.00000000
-9.93933306	0.00000000
-9.93833306	0.00000000
-9.93733306	0.00000000
-9.93633306	0.00000000
-9.93533306	0.00000000
-9.93433306	0.00000000
-9.93333306	0.00000000
-9.93233306	0.00000000
-9.93133306	0.00000000
-9.93033306	0.00000000
-9.92933306	0.00000000
-9.92833306	0.00000000
-9.92733306	0.00000000
-9.92633306	0.00000000
-9.92533306	0.00000000
-9.92433306	0.00000000
-9.92333306	0.00000000
-9.92233306	0.00000000
-9.92133306	0.00000000
-9.92033306	0.00000000
-9.91933306	0.00000000
-9.91833306	0.00000000
-9.91733306	0.00000000
-9.91633306	0.00000000
-9.91533306	0.00000000
-9.91433306	0.00000000
-9.91333306	0.00000000
-9.91233306	0.00000000
-9.91133306	0.00000000
-9.91033306	0.00000000
-9.90933306	0.00000000
-9.90833306	0.00000000
-9.90733306	0.00000000
-9.90633306	0.00000000
-9.90533306	0.00000000
-9.90433306	0.00000000
-9.90333306	0.00000000
-9.90233306	0.00000000
-9.90133306	0.00000000
-9.90033306	0.00000000
-9.89933306	0.00000000
-9.89833306	0.00000000
-9.89733306	-0.09350394
-9.89633306	0.00000000
-9.89533306	0.00000000
-9.89433306	0.00000000
-9.89333306	0.00000000
-9.89233306	0.00000000
-9.89133306	0.00000000
-9.89033306	0.00000000
-9.88933306	0.00000000
-9.88833306	0.00000000
-9.88733306	0.00000000
-9.88633306	0.00000000
-9.88533306	0.00000000
-9.88433306	0.00000000
-9.88333306	0.00000000
-9.88233306	0.00000000
-9.88133306	-0.09350394
-9.88033306	0.00000000
-9.87933306	0.00000000
-9.87833306	0.00000000
-9.87733306	0.00000000
-9.87633306	0.00000000
-9.87533306	0.00000000
-9.87433306	0.00000000
-9.87333306	0.00000000
-9.87233306	0.00000000
-9.87133306	0.00000000
-9.87033306	0.00000000
-9.86933306	0.00000000
-9.86833306	0.00000000
-9.86733306	0.00000000
-9.86633306	0.00000000
-9.86533306	0.00000000
-9.86433306	0.00000000
-9.86333306	0.00000000
-9.86233306	0.00000000
-9.86133306	0.00000000
-9.86033306	0.00000000
-9.85933306	0.00000000
-9.85833306	0.00000000
-9.85733306	0.00000000
-9.85633306	0.00000000
-9.85533306	0.00000000
-9.85433306	0.00000000
-9.85333306	0.00000000
-9.85233306	0.00000000
-9.85133306	0.00000000
-9.85033306	0.00000000
-9.84933306	0.00000000
-9.84833306	0.00000000
-9.84733306	0.00000000
-9.84633306	0.00000000
-9.84533306	0.00000000
-9.84433306	0.00000000
-9.84333306	0.00000000
-9.84233306	0.00000000
-9.84133306	0.00000000
-9.84033306	0.00000000
-9.83933306	0.00000000
-9.83833306	0.00000000
-9.83733306	0.00000000
-9.83633306	0.00000000
-9.83533306	0.00000000
-9.83433306	0.00000000
-9.83333306	0.00000000
-9.83233307	0.00000000
-9.83133307	0.00000000
-9.83033307	0.00000000
-9.82933307	0.00000000
-9.82833307	0.00000000
-9.82733307	0.00000000
-9.82633307	0.00000000
-9.82533307	0.00000000
-9.82433307	0.00000000
-9.82333307	0.00000000
-9.82233307	0.00000000
-9.82133307	0.00000000
-9.82033307	0.00000000
-9.81933307	0.00000000
-9.81833307	0.00000000
-9.81733307	0.00000000
-9.81633307	0.00000000
-9.81533307	0.00000000
-9.81433307	0.00000000
-9.81333307	-0.09350394
-9.81233307	0.00000000
-9.81133307	0.00000000
-9.81033307	0.00000000
-9.80933307	0.00000000
-9.80833307	0.00000000
-9.80733307	0.00000000
-9.80633307	0.00000000
-9.80533307	0.00000000
-9.80433307	0.00000000
-9.80333307	0.00000000
-9.80233307	0.00000000
-9.80133307	0.00000000
-9.80033307	0.00000000
-9.79933307	0.00000000
-9.79833307	0.00000000
-9.79733307	0.00000000
-9.79633307	0.00000000
-9.79533307	0.00000000
-9.79433307	0.00000000
-9.79333307	0.00000000
-9.79233307	0.00000000
-9.79133307	0.00000000
-9.79033307	0.00000000
-9.78933307	0.00000000
-9.78833307	0.00000000
-9.78733307	0.00000000
-9.78633307	0.00000000
-9.78533307	0.00000000
-9.78433307	0.00000000
-9.78333307	0.00000000
-9.78233307	0.00000000
-9.78133307	0.00000000
-9.78033307	0.00000000
-9.77933307	0.00000000
-9.77833307	0.00000000
-9.77733307	0.00000000
-9.77633307	0.00000000
-9.77533307	0.00000000
-9.77433307	0.00000000
-9.77333307	0.00000000
-9.77233307	0.00000000
-9.77133307	0.00000000
-9.77033307	0.00000000
-9.76933307	0.00000000
-9.76833307	0.00000000
-9.76733307	0.00000000
-9.76633307	0.00000000
-9.76533307	0.00000000
-9.76433307	0.00000000
-9.76333307	0.00000000
-9.76233307	0.00000000
-9.76133307	0.00000000
-9.76033307	0.00000000
-9.75933307	0.00000000
-9.75833307	0.00000000
-9.75733307	0.00000000
-9.75633307	0.00000000
-9.75533307	0.00000000
-9.75433307	0.00000000
-9.75333307	0.00000000
-9.75233307	-0.09350394
-9.75133307	0.00000000
-9.75033307	0.00000000
-9.74933307	0.00000000
-9.74833307	0.00000000
-9.74733307	0.00000000
-9.74633307	0.00000000
-9.74533307	0.00000000
-9.74433307	0.00000000
-9.74333307	0.00000000
-9.74233307	0.00000000
-9.74133307	0.00000000
-9.74033307	0.00000000
-9.73933307	0.00000000
-9.73833307	0.00000000
-9.73733307	0.00000000
-9.73633307	0.00000000
-9.73533307	0.00000000
-9.73433307	0.00000000
-9.73333307	0.00000000
-9.73233307	0.00000000
-9.73133307	0.00000000
-9.73033307	0.00000000
-9.72933307	0.00000000
-9.72833307	0.00000000
-9.72733307	0.00000000
-9.72633307	0.00000000
-9.72533307	0.00000000
-9.72433307	0.00000000
-9.72333307	0.00000000
-9.72233307	0.00000000
-9.72133307	0.00000000
-9.72033307	-0.09350394
-9.71933307	0.00000000
-9.71833307	0.00000000
-9.71733307	0.00000000
-9.71633307	0.00000000
-9.71533307	0.00000000
-9.71433307	0.00000000
