-10.00199973	1.12266200
-10.00099973	1.02915800
-9.99999973	0.93534700
-9.99899973	0.84184300
-9.99799973	0.84184300
-9.99699973	0.74833910
-9.99599973	0.56133120
-9.99499973	0.56133120
-9.99399973	0.46751970
-9.99299973	0.37401570
-9.99199973	0.28051180
-9.99099973	0.18700790
-9.98999973	0.09350394
-9.98899973	0.00000000
-9.98799973	-0.09350394
-9.98699973	-0.09350394
-9.98599973	-0.18700790
-9.98499973	-0.28051180
-9.98399973	-0.37401570
-9.98299973	-0.46751970
-9.98199973	-0.56133120
-9.98099973	-0.65483520
-9.97999973	-0.74833910
-9.97899973	-0.74833910
-9.97799973	-0.93534700
-9.97699973	-0.93534700
-9.97599973	-1.02915800
-9.97499973	-1.12266200
-9.97399973	-1.12266200
-9.97299973	-1.21616600
-9.97199973	-1.30967000
-9.97099973	-1.30967000
-9.96999973	-1.40317400
-9.96899973	-1.49698600
-9.96799973	-1.59049000
-9.96699973	-1.59049000
-9.96599973	-1.59049000
-9.96499973	-1.68399400
-9.96399973	-1.77749800
-9.96299973	-1.77749800
-9.96199973	-1.77749800
-9.96099973	-1.87100100
-9.95999973	-1.87100100
-9.95899973	-1.96450500
-9.95799973	-1.96450500
-9.95699973	-1.96450500
-9.95599973	-1.96450500
-9.95499973	-2.05831700
-9.95399973	-2.05831700
-9.95299973	-1.96450500
-9.95199973	-2.05831700
-9.95099973	-2.05831700
-9.94999973	-2.05831700
-9.94899973	-2.05831700
-9.94799973	-2.05831700
-9.94699973	-1.96450500
-9.94599973	-2.05831700
-9.94499973	-1.96450500
-9.94399973	-1.96450500
-9.94299973	-1.96450500
-9.94199973	-1.87100100
-9.94099973	-1.87100100
-9.93999973	-1.87100100
-9.93899973	-1.77749800
-9.93799973	-1.77749800
-9.93699973	-1.68399400
-9.93599973	-1.68399400
-9.93499973	-1.68399400
-9.93399973	-1.59049000
-9.93299973	-1.49698600
-9.93199973	-1.40317400
-9.93099973	-1.30967000
-9.92999973	-1.21616600
-9.92899973	-1.21616600
-9.92799973	-1.12266200
-9.92699973	-1.02915800
-9.92599973	-0.93534700
-9.92499973	-0.84184300
-9.92399973	-0.74833910
-9.92299973	-0.65483520
-9.92199973	-0.56133120
-9.92099973	-0.46751970
-9.91999973	-0.37401570
-9.91899973	-0.28051180
-9.91799973	-0.18700790
-9.91699973	0.00000000
-9.91599973	0.09350394
-9.91499973	0.18700790
-9.91399973	0.28051180
-9.91299973	0.37401570
-9.91199973	0.46751970
-9.91099973	0.56133120
-9.90999973	0.74833910
-9.90899973	0.84184300
-9.90799973	0.93534700
-9.90699973	1.02915800
-9.90599973	1.12266200
-9.90499973	1.30967000
-9.90399973	1.40317400
-9.90299973	1.49698600
-9.90199973	1.59049000
-9.90099973	1.68399400
-9.89999973	1.77749800
-9.89899973	1.87100100
-9.89799973	1.96450500
-9.89699973	2.05831700
-9.89599973	2.05831700
-9.89499973	2.15182100
-9.89399973	2.24532500
-9.89299973	2.33882900
-9.89199973	2.33882900
-9.89099973	2.43233300
-9.88999973	2.52614400
-9.88899973	2.52614400
-9.88799973	2.52614400
-9.88699973	2.52614400
-9.88599973	2.61964800
-9.88499973	2.61964800
-9.88399973	2.61964800
-9.88299973	2.71315200
-9.88199973	2.61964800
-9.88099973	2.71315200
-9.87999973	2.61964800
-9.87899973	2.61964800
-9.87799973	2.61964800
-9.87699973	2.52614400
-9.87599973	2.43233300
-9.87499973	2.43233300
-9.87399973	2.33882900
-9.87299973	2.33882900
-9.87199973	2.15182100
-9.87099973	2.15182100
-9.86999973	2.05831700
-9.86899973	1.96450500
-9.86799973	1.87100100
-9.86699973	1.77749800
-9.86599973	1.59049000
-9.86499973	1.59049000
-9.86399973	1.40317400
-9.86299973	1.21616600
-9.86199973	1.12266200
-9.86099973	0.93534700
-9.85999973	0.84184300
-9.85899973	0.65483520
-9.85799973	0.46751970
-9.85699973	0.37401570
-9.85599973	0.18700790
-9.85499973	0.00000000
-9.85399973	-0.09350394
-9.85299973	-0.28051180
-9.85199973	-0.46751970
-9.85099973	-0.56133120
-9.84999973	-0.74833910
-9.84899973	-0.93534700
-9.84799973	-1.12266200
-9.84699973	-1.30967000
-9.84599973	-1.40317400
-9.84499973	-1.59049000
-9.84399973	-1.68399400
-9.84299973	-1.87100100
-9.84199973	-1.96450500
-9.84099973	-2.05831700
-9.83999973	-2.24532500
-9.83899973	-2.43233300
-9.83799973	-2.43233300
-9.83699973	-2.61964800
-9.83599973	-2.71315200
-9.83499973	-2.80665600
-9.83399973	-2.90016000
-9.83299973	-2.99397100
-9.83199973	-2.99397100
-9.83099973	-3.08747500
-9.82999973	-3.08747500
-9.82899973	-3.18097900
-9.82799973	-3.18097900
-9.82699973	-3.18097900
-9.82599973	-3.18097900
-9.82499973	-3.18097900
-9.82399973	-3.18097900
-9.82299973	-3.08747500
-9.82199973	-3.08747500
-9.82099973	-3.08747500
-9.81999973	-2.99397100
-9.81899973	-2.90016000
-9.81799973	-2.80665600
-9.81699973	-2.71315200
-9.81599973	-2.61964800
-9.81499973	-2.52614400
-9.81399973	-2.33882900
-9.81299973	-2.24532500
-9.81199973	-2.15182100
-9.81099973	-1.96450500
-9.80999973	-1.77749800
-9.80899973	-1.59049000
-9.80799973	-1.49698600
-9.80699973	-1.21616600
-9.80599973	-1.02915800
-9.80499973	-0.84184300
-9.80399973	-0.56133120
-9.80299973	-0.37401570
-9.80199973	-0.09350394
-9.80099973	0.09350394
-9.79999973	0.28051180
-9.79899973	0.56133120
-9.79799973	0.84184300
-9.79699973	1.02915800
-9.79599973	1.30967000
-9.79499973	1.49698600
-9.79399973	1.68399400
-9.79299973	1.96450500
-9.79199973	2.15182100
-9.79099973	2.33882900
-9.78999973	2.61964800
-9.78899973	2.80665600
-9.78799973	2.90016000
-9.78699973	3.18097900
-9.78599973	3.27448300
-9.78499973	3.46149100
-9.78399973	3.55530300
-9.78299973	3.64880700
-9.78199973	3.83581400
-9.78099973	3.83581400
-9.77999973	3.92931800
-9.77899973	3.92931800
-9.77799973	4.02313000
-9.77699973	4.02313000
-9.77599973	3.92931800
-9.77499973	3.92931800
-9.77399973	3.92931800
-9.77299973	3.83581400
-9.77199973	3.74231100
-9.77099973	3.64880700
-9.76999973	3.46149100
-9.76899973	3.36798700
-9.76799973	3.18097900
-9.76699973	2.99397100
-9.76599973	2.80665600
-9.76499973	2.61964800
-9.76399973	2.43233300
-9.76299973	2.15182100
-9.76199973	1.87100100
