-10.00133306	0.09350394
-10.00033306	0.28051180
-9.99933306	0.46751970
-9.99833306	0.56133120
-9.99733306	0.74833910
-9.99633306	0.84184300
-9.99533306	1.02915800
-9.99433306	1.12266200
-9.99333306	1.21616600
-9.99233306	1.40317400
-9.99133306	1.49698600
-9.99033306	1.68399400
-9.98933306	1.77749800
-9.98833306	1.87100100
-9.98733306	2.05831700
-9.98633306	2.15182100
-9.98533306	2.24532500
-9.98433306	2.33882900
-9.98333306	2.43233300
-9.98233306	2.52614400
-9.98133306	2.61964800
-9.98033306	2.71315200
-9.97933306	2.80665600
-9.97833306	2.80665600
-9.97733306	2.90016000
-9.97633306	2.99397100
-9.97533306	2.99397100
-9.97433306	3.08747500
-9.97333306	3.08747500
-9.97233306	3.08747500
-9.97133306	3.08747500
-9.97033306	3.08747500
-9.96933306	2.99397100
-9.96833306	3.08747500
-9.96733306	3.08747500
-9.96633306	2.90016000
-9.96533306	2.90016000
-9.96433306	2.90016000
-9.96333306	2.80665600
-9.96233306	2.71315200
-9.96133306	2.61964800
-9.96033306	2.52614400
-9.95933306	2.43233300
-9.95833306	2.33882900
-9.95733306	2.15182100
-9.95633306	1.96450500
-9.95533306	1.87100100
-9.95433306	1.68399400
-9.95333306	1.49698600
-9.95233306	1.40317400
-9.95133306	1.21616600
-9.95033306	1.02915800
-9.94933306	0.84184300
-9.94833306	0.65483520
-9.94733306	0.46751970
-9.94633306	0.28051180
-9.94533306	0.00000000
-9.94433306	-0.18700790
-9.94333306	-0.37401570
-9.94233306	-0.56133120
-9.94133306	-0.74833910
-9.94033306	-0.93534700
-9.93933306	-1.21616600
-9.93833306	-1.40317400
-9.93733306	-1.59049000
-9.93633306	-1.68399400
-9.93533306	-1.96450500
-9.93433306	-2.15182100
-9.93333306	-2.24532500
-9.93233306	-2.43233300
-9.93133306	-2.61964800
-9.93033306	-2.71315200
-9.92933306	-2.90016000
-9.92833306	-2.99397100
-9.92733306	-3.08747500
-9.92633306	-3.18097900
-9.92533306	-3.36798700
-9.92433306	-3.36798700
-9.92333306	-3.46149100
-9.92233306	-3.55530300
-9.92133306	-3.55530300
-9.92033306	-3.55530300
-9.91933306	-3.55530300
-9.91833306	-3.55530300
-9.91733306	-3.46149100
-9.91633306	-3.46149100
-9.91533306	-3.46149100
-9.91433306	-3.36798700
-9.91333306	-3.27448300
-9.91233306	-3.18097900
-9.91133306	-3.08747500
-9.91033306	-2.99397100
-9.90933306	-2.90016000
-9.90833306	-2.71315200
-9.90733306	-2.52614400
-9.90633306	-2.43233300
-9.90533306	-2.24532500
-9.90433306	-2.05831700
-9.90333306	-1.87100100
